customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,row_status,row_error,score_probability,prediction,threshold,model_name,model_version
5012-YSPJJ,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1647.0,No,success,,0.09834570994757276,0.0,0.31,churn_hist_gradient_boosting,v1
6728-VOIFY,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96.0,6109.75,No,success,,0.3165671787227521,1.0,0.31,churn_hist_gradient_boosting,v1
4891-NLUBA,Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,3751.15,No,success,,0.01739712289627896,0.0,0.31,churn_hist_gradient_boosting,v1
8969-PRHFK,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,No,success,,0.02843659118689703,0.0,0.31,churn_hist_gradient_boosting,v1
0661-KQHNK,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,No,success,,0.0443629173210241,0.0,0.31,churn_hist_gradient_boosting,v1
8709-KRDVL,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,success,,0.6336086355202569,1.0,0.31,churn_hist_gradient_boosting,v1
1427-VERSM,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,success,,0.4118638607622518,1.0,0.31,churn_hist_gradient_boosting,v1
9801-NOSHQ,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,No,success,,0.028674031270255446,0.0,0.31,churn_hist_gradient_boosting,v1
6339-YPSAH,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,success,,0.574018699088821,1.0,0.31,churn_hist_gradient_boosting,v1
2159-TURXX,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,success,,0.14500166748808088,0.0,0.31,churn_hist_gradient_boosting,v1
1548-FEHVL,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,success,,0.45301431101292466,1.0,0.31,churn_hist_gradient_boosting,v1
3795-CAWEX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,No,success,,0.07054565919250361,0.0,0.31,churn_hist_gradient_boosting,v1
6215-NQCPY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,No,success,,0.8048526331708693,1.0,0.31,churn_hist_gradient_boosting,v1
5647-URDKA,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,No,success,,0.02531777705527969,0.0,0.31,churn_hist_gradient_boosting,v1
2229-DPMBI,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,No,success,,0.02531777705527969,0.0,0.31,churn_hist_gradient_boosting,v1
9626-WEQRM,Female,0,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,success,,0.3055294879780377,0.0,0.31,churn_hist_gradient_boosting,v1
2188-SXWVT,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,No,success,,0.04144761646843565,0.0,0.31,churn_hist_gradient_boosting,v1
6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No,success,,0.023952621371602235,0.0,0.31,churn_hist_gradient_boosting,v1
1094-BKOSX,Female,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,success,,0.05086441948633791,0.0,0.31,churn_hist_gradient_boosting,v1
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,No,success,,0.710852944652525,1.0,0.31,churn_hist_gradient_boosting,v1
2978-XXSOG,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,No,success,,0.16441628293229993,0.0,0.31,churn_hist_gradient_boosting,v1
2342-CKIAO,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,No,success,,0.16145605972527333,0.0,0.31,churn_hist_gradient_boosting,v1
6953-PBDIN,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,No,success,,0.0161097173390308,0.0,0.31,churn_hist_gradient_boosting,v1
3898-BSJYF,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,No,success,,0.05360566303601324,0.0,0.31,churn_hist_gradient_boosting,v1
3938-YFPXD,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,success,,0.0112750881896914,0.0,0.31,churn_hist_gradient_boosting,v1
7696-AMHOD,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.0,3824.2,No,success,,0.10634309487637163,0.0,0.31,churn_hist_gradient_boosting,v1
2453-SAFNS,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,success,,0.05319574838024857,0.0,0.31,churn_hist_gradient_boosting,v1
9558-IHEZX,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,success,,0.04107613790972081,0.0,0.31,churn_hist_gradient_boosting,v1
9617-UDPEU,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,No,success,,0.03323208605530919,0.0,0.31,churn_hist_gradient_boosting,v1
6340-DACFT,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,No,success,,0.01156593478568645,0.0,0.31,churn_hist_gradient_boosting,v1
4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,No,success,,0.018368111966021103,0.0,0.31,churn_hist_gradient_boosting,v1
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,success,,0.015262133100774298,0.0,0.31,churn_hist_gradient_boosting,v1
7426-GSWPO,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,success,,0.2793065699519543,0.0,0.31,churn_hist_gradient_boosting,v1
3389-KTRXV,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,No,success,,0.012895385025314303,0.0,0.31,churn_hist_gradient_boosting,v1
3118-UHVVQ,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,No,success,,0.009695102429888471,0.0,0.31,churn_hist_gradient_boosting,v1
3205-MXZRA,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507.0,No,success,,0.053170311377324316,0.0,0.31,churn_hist_gradient_boosting,v1
8317-BVKSO,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,No,success,,0.22074449091638138,0.0,0.31,churn_hist_gradient_boosting,v1
5702-KVQRD,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,success,,0.026326150031723786,0.0,0.31,churn_hist_gradient_boosting,v1
0083-PIVIK,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,success,,0.08671449035736539,0.0,0.31,churn_hist_gradient_boosting,v1
6169-PGNCD,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,success,,0.016579967026299935,0.0,0.31,churn_hist_gradient_boosting,v1
4909-JOUPP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,No,success,,0.03881660743850333,0.0,0.31,churn_hist_gradient_boosting,v1
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,success,,0.3419524253529744,1.0,0.31,churn_hist_gradient_boosting,v1
2257-BOVXD,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,success,,0.23460587775738834,0.0,0.31,churn_hist_gradient_boosting,v1
7729-JTEEC,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,No,success,,0.6089905831936538,1.0,0.31,churn_hist_gradient_boosting,v1
9696-RMYBA,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,No,success,,0.642362783265377,1.0,0.31,churn_hist_gradient_boosting,v1
8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,success,,0.04466644551503807,0.0,0.31,churn_hist_gradient_boosting,v1
9770-LXDBK,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,63.15,No,success,,0.13082434756568687,0.0,0.31,churn_hist_gradient_boosting,v1
4086-WITJG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,No,success,,0.004215321064692147,0.0,0.31,churn_hist_gradient_boosting,v1
8344-WFMFH,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,No,success,,0.31237111548879504,1.0,0.31,churn_hist_gradient_boosting,v1
8822-KNBHV,Female,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,3887.85,No,success,,0.12957329284650318,0.0,0.31,churn_hist_gradient_boosting,v1
8404-FYDIB,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,success,,0.3154729232112702,1.0,0.31,churn_hist_gradient_boosting,v1
2791-SFVEW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,success,,0.11812194983344687,0.0,0.31,churn_hist_gradient_boosting,v1
6762-NSODU,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,958.15,No,success,,0.01662840054516334,0.0,0.31,churn_hist_gradient_boosting,v1
9888-ZCUMM,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,success,,0.016912261794565505,0.0,0.31,churn_hist_gradient_boosting,v1
1074-WVEVG,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267.0,No,success,,0.013143755208446612,0.0,0.31,churn_hist_gradient_boosting,v1
9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,success,,0.3523310444409259,1.0,0.31,churn_hist_gradient_boosting,v1
6437-UDQJM,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,No,success,,0.013838825567643882,0.0,0.31,churn_hist_gradient_boosting,v1
1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,success,,0.6492158845991416,1.0,0.31,churn_hist_gradient_boosting,v1
2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,success,,0.13605176769302937,0.0,0.31,churn_hist_gradient_boosting,v1
5474-LAMUQ,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,No,success,,0.019954865581069563,0.0,0.31,churn_hist_gradient_boosting,v1
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,success,,0.0677471594072156,0.0,0.31,churn_hist_gradient_boosting,v1
1122-YJBCS,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,No,success,,0.03239758071281138,0.0,0.31,churn_hist_gradient_boosting,v1
4990-ALDGW,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,No,success,,0.008164675672839352,0.0,0.31,churn_hist_gradient_boosting,v1
4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,success,,0.2289208682280623,0.0,0.31,churn_hist_gradient_boosting,v1
3315-IKYZQ,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,50.8,1386.8,No,success,,0.04341902640820256,0.0,0.31,churn_hist_gradient_boosting,v1
4747-LCAQL,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.0,1902.0,No,success,,0.23166818171160838,0.0,0.31,churn_hist_gradient_boosting,v1
3411-WLRSQ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,success,,0.6140175922953551,1.0,0.31,churn_hist_gradient_boosting,v1
0898-XCGTF,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,success,,0.32332502724230194,1.0,0.31,churn_hist_gradient_boosting,v1
8006-PYCSW,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,No,success,,0.1888722661082701,0.0,0.31,churn_hist_gradient_boosting,v1
8249-THVEC,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,No,success,,0.021041471339978645,0.0,0.31,churn_hist_gradient_boosting,v1
8722-PRFDV,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.55,5574.35,No,success,,0.013457194895957422,0.0,0.31,churn_hist_gradient_boosting,v1
2164-SOQXL,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,406.05,No,success,,0.04451369477412106,0.0,0.31,churn_hist_gradient_boosting,v1
4020-KIUDI,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,No,success,,0.1483902009755799,0.0,0.31,churn_hist_gradient_boosting,v1
5850-BDWCY,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,No,success,,0.11106997496291675,0.0,0.31,churn_hist_gradient_boosting,v1
2038-YSEZE,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.45,1801.1,No,success,,0.08886308098161677,0.0,0.31,churn_hist_gradient_boosting,v1
0827-ITJPH,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689.0,No,success,,0.01755142499264325,0.0,0.31,churn_hist_gradient_boosting,v1
8799-OXZMD,Female,0,No,No,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.75,790.7,No,success,,0.15976354022035813,0.0,0.31,churn_hist_gradient_boosting,v1
1705-GUHPV,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,No,success,,0.007725070581371549,0.0,0.31,churn_hist_gradient_boosting,v1
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,success,,0.01110639111739459,0.0,0.31,churn_hist_gradient_boosting,v1
0048-PIHNL,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,No,success,,0.020100557755066563,0.0,0.31,churn_hist_gradient_boosting,v1
3967-KXAPS,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,No,success,,0.017956393457743244,0.0,0.31,churn_hist_gradient_boosting,v1
3704-IEAXF,Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.65,3784.0,No,success,,0.01317407125111343,0.0,0.31,churn_hist_gradient_boosting,v1
6810-VCAEX,Female,0,No,No,47,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,success,,0.05901028670895481,0.0,0.31,churn_hist_gradient_boosting,v1
0674-EYYZV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,54.65,No,success,,0.7621011984511902,1.0,0.31,churn_hist_gradient_boosting,v1
4480-MBMLB,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,success,,0.27501998641993175,0.0,0.31,churn_hist_gradient_boosting,v1
1395-OFUWC,Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,success,,0.10809877035263021,0.0,0.31,churn_hist_gradient_boosting,v1
0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,No,success,,0.2637247691483051,0.0,0.31,churn_hist_gradient_boosting,v1
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,No,success,,0.5332058994357733,1.0,0.31,churn_hist_gradient_boosting,v1
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,No,success,,0.656911991900637,1.0,0.31,churn_hist_gradient_boosting,v1
4075-WKNIU,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.35,,No,validation_error,TotalCharges: Input should be greater than or equal to 0,,,,churn_hist_gradient_boosting,v1
5090-EMGTC,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,No,success,,0.08027825350899373,0.0,0.31,churn_hist_gradient_boosting,v1
2346-CZYIL,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,No,success,,0.009603228902793075,0.0,0.31,churn_hist_gradient_boosting,v1
3798-EPWRR,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,No,success,,0.6246259728074952,1.0,0.31,churn_hist_gradient_boosting,v1
6258-NGCNG,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173.0,No,success,,0.17906140709303547,0.0,0.31,churn_hist_gradient_boosting,v1
4186-ZBUEW,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,success,,0.0562281578713798,0.0,0.31,churn_hist_gradient_boosting,v1
5274-XHAKY,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,success,,0.28489957622995743,0.0,0.31,churn_hist_gradient_boosting,v1
1442-BQPVU,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,success,,0.2349893172556934,0.0,0.31,churn_hist_gradient_boosting,v1
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,No,success,,0.01650949719583806,0.0,0.31,churn_hist_gradient_boosting,v1
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,No,success,,0.01927844649213524,0.0,0.31,churn_hist_gradient_boosting,v1
9589-ABEPT,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.45,6460.55,No,success,,0.0361000166847231,0.0,0.31,churn_hist_gradient_boosting,v1
9388-ZEYVT,Male,0,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,No,success,,0.0748889541694906,0.0,0.31,churn_hist_gradient_boosting,v1
0305-SQECB,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No,success,,0.06092608807999874,0.0,0.31,churn_hist_gradient_boosting,v1
7605-SNLQG,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,success,,0.1520493168004198,0.0,0.31,churn_hist_gradient_boosting,v1
4670-TABXH,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,No,success,,0.037115973285648154,0.0,0.31,churn_hist_gradient_boosting,v1
0064-SUDOG,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,No,success,,0.01908191597474082,0.0,0.31,churn_hist_gradient_boosting,v1
8561-NMTBD,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,No,success,,0.20080369435801218,0.0,0.31,churn_hist_gradient_boosting,v1
5161-XEUVX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,No,success,,0.04763011269005273,0.0,0.31,churn_hist_gradient_boosting,v1
8292-FRFZQ,Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),41.15,1700.9,No,success,,0.06122730937801742,0.0,0.31,churn_hist_gradient_boosting,v1
8591-NXRCV,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,success,,0.20014031612817415,0.0,0.31,churn_hist_gradient_boosting,v1
7895-VONWT,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.25,1293.8,No,success,,0.4481885291057455,1.0,0.31,churn_hist_gradient_boosting,v1
4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,No,success,,0.022987588689034954,0.0,0.31,churn_hist_gradient_boosting,v1
6253-GNHWH,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,71.1,5224.95,No,success,,0.005067489099139154,0.0,0.31,churn_hist_gradient_boosting,v1
4566-NECEV,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.55,500.1,No,success,,0.6581622192689778,1.0,0.31,churn_hist_gradient_boosting,v1
8080-POTJR,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,No,success,,0.14350138467657797,0.0,0.31,churn_hist_gradient_boosting,v1
6906-MPARY,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,No,success,,0.07603707338843359,0.0,0.31,churn_hist_gradient_boosting,v1
3662-FXJFO,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,success,,0.01093053037909143,0.0,0.31,churn_hist_gradient_boosting,v1
8107-RZLNV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,success,,0.05469284067496545,0.0,0.31,churn_hist_gradient_boosting,v1
